[0] 1:24	Heat. Heat.
[3326] 3:00:20	doesn't care. You know, they're not, you
[3327] 3:00:23	know, they they might think that
[3328] 3:00:25	Christians are the persecutors, but most
[3329] 3:00:28	of them will not go out of their way to
[3330] 3:00:29	persecute Christians. Okay?
[3331] 3:00:34	There were though back in the first
[3332] 3:00:36	century definitely
[3333] 3:00:39	people and synagogues who did go out of
[3334] 3:00:43	their way to persecute Christians. Now
[3335] 3:00:46	persecution was a two-way street. But
[3336] 3:00:50	back in the early days of Christianity,
[3337] 3:00:53	there were a lot of Jewish synagogues
[3338] 3:00:56	that when they heard the message of
[3339] 3:00:58	Christ went out of their way to kill
[3340] 3:01:00	Christians.
[3341] 3:01:03	That's as much of a case that's that's
[3342] 3:01:05	as much as a truth as say the
[3343] 3:01:06	reciprocal. So,
[3344] 3:01:10	so when it the the text talks about the
[3345] 3:01:14	synagogue of Satan, it's those who would
[3346] 3:01:18	seek out Christians to persecute them.
[3347] 3:01:20	That's what it's talking about. All for
[3348] 3:01:23	religious reasons.
[3349] 3:01:27	So this could be any religious system
[3350] 3:01:31	that seeks to to to persecute
[3351] 3:01:34	Christians. So while it's using the
[3352] 3:01:36	language of the day to communicate that
[3353] 3:01:39	this doesn't necessarily have to be
[3354] 3:01:40	Judaism,
[3355] 3:01:42	this could be Islam. Boy, there's a lot
[3356] 3:01:45	of Islam out there that does kill
[3357] 3:01:47	Christians. A lot of it.
[3358] 3:01:51	This could be Hinduism. Find that, too.
[3359] 3:01:54	So the synagogue of Satan can be any
[3360] 3:01:56	religious system that goes out of its
[3361] 3:01:58	way to persecute and kill Christians
[3362] 3:02:02	just for the message of Christ.
[3363] 3:02:04	So it's not the synagogue down the
[3364] 3:02:07	street necessarily.
[3365] 3:02:09	Fact, it's most likely not that them
[3366] 3:02:11	anymore,
[3367] 3:02:14	but it is another religious system, an
[3368] 3:02:18	other religious system that's seeking to
[3369] 3:02:20	persecute. That's what it is.
[3370] 3:03:02	Serial asks,
[3371] 3:03:04	"Was Aenatan a monotheist, a henotheist,
[3372] 3:03:06	or something else?" Something else. He
[3373] 3:03:09	was what we'd call a monolatrous
[3374] 3:03:11	pantheist. Okay, monolitry. Any
[3375] 3:03:14	religious system can have monolitry.
[3376] 3:03:17	Monol um I mean monotheism is by
[3377] 3:03:20	definition monolous. That means monolous
[3378] 3:03:23	means you worship only one. Okay. So
[3379] 3:03:27	monotheism is obviously
[3380] 3:03:30	monolatus. Okay. Henotheism is also
[3381] 3:03:35	monolatus
[3382] 3:03:37	but instead it's a monolitus polytheism.
[3383] 3:03:41	So henotheism is there are many gods but
[3384] 3:03:44	you worship only one.
[3385] 3:03:47	So henotheism is actually monolrus
[3386] 3:03:51	polytheism.
[3387] 3:03:53	Okay.
[3388] 3:03:55	So if you get a polytheistic system and
[3389] 3:03:57	happens to be mythol monol that is
[3390] 3:03:59	henotheism. Okay. But you can also have
[3391] 3:04:03	monolous pantheism.
[3392] 3:04:06	And this here's what monolous pantheism
[3393] 3:04:08	is.
[3394] 3:04:10	Everything is atin. Everything is part
[3395] 3:04:14	of the pantheism. Everything is God,
[3396] 3:04:17	but you only worship that.
[3397] 3:04:21	That's what monologus pantheism is. And
[3398] 3:04:25	Aenatin was a monolous pantheist. He
[3399] 3:04:28	believed all was atin. You are at I am
[3400] 3:04:32	at I am at this world is atin. The stars
[3401] 3:04:37	are atin. Other gods are at. All is at.
[3402] 3:04:42	You can just sum it up with all is atin.
[3403] 3:04:46	That's Akenatan's theology in a
[3404] 3:04:49	nutshell.
[3405] 3:04:51	But you worship the atan
[3406] 3:04:57	where the most high says it sounds like
[3407] 3:04:59	a some form of Hinduism. Well, there is
[3408] 3:05:01	a lot of a lot of uh pantheism in in
[3409] 3:05:04	Hinduism. Hinduism is both pantheistic
[3410] 3:05:08	and panentheist. Okay.
[3411] 3:05:12	So it's both.
[3412] 3:05:14	You also have some polytheism in
[3413] 3:05:16	Hinduism.
[3414] 3:05:18	So there's a lot of pantheistic
[3415] 3:05:20	undercurrens in Hinduism.
[3416] 3:05:23	Um it also you do get pantheistic
[3417] 3:05:26	systems where God is not transcendent.
[3418] 3:05:33	So if if the god of say
[3419] 3:05:38	tends to be imminent that collapses into
[3420] 3:05:41	pantheism where god is transcendent it
[3421] 3:05:44	tends to collapse into monotheism.
[3422] 3:05:48	So
[3423] 3:05:51	um there is a lot out there that is um
[3424] 3:05:57	sort of disguised as monotheistic that's
[3425] 3:05:59	really pantheistic.
[3426] 3:06:01	So again, you got to be really kind of
[3427] 3:06:03	careful about this. So it does uh
[3428] 3:06:07	autonism is more similar to Hinduism
[3429] 3:06:11	in that in its pantheistic aspects
[3430] 3:06:14	than it is say closer to say Judaism
[3431] 3:06:18	such. So I wish people would stop
[3432] 3:06:22	claiming that atism was um monotheistic
[3433] 3:06:25	because it's really not.
[3434] 3:06:27	But we do have a lot of Egyptologists
[3435] 3:06:30	that still claim it's monotheistic,
[3436] 3:06:32	especially of the evangelical
[3437] 3:06:34	persuasion. So
[3438] 3:06:50	Harry Stark asks, "Does David delete
[3439] 3:06:52	caches on his web browser? If yes, how?"
[3440] 3:06:55	I don't not normally
[3441] 3:06:59	uh unless I'm really really short of
[3442] 3:07:01	space for some reason. I don't normally
[3443] 3:07:02	empty my cash. I said to automatic purge
[3444] 3:07:06	and just leave it at that.
[3445] 3:07:20	Andrew Graham goes is that because there
[3446] 3:07:22	was one central god. Uh in the case of
[3447] 3:07:24	atinism there was one central god but
[3448] 3:07:27	everything was a manifestation of that
[3449] 3:07:29	god. Uh the highest creation of that god
[3450] 3:07:32	was the king.
[3451] 3:07:36	The other gods were
[3452] 3:07:37	>> the guy who was
[3453] 3:07:39	>> he was the guy that was promoting it. So
[3454] 3:07:42	well the king there there was a theology
[3455] 3:07:43	in antinism where
[3456] 3:07:46	uh the king was the son of the god.
[3457] 3:07:50	So as the son of god he is a god
[3458] 3:07:52	himself.
[3459] 3:07:55	So
[3460] 3:07:58	there was that that that
[3461] 3:08:02	belief that as son of a god he is a god
[3462] 3:08:07	himself. And because he's a god himself,
[3463] 3:08:10	he can um
[3464] 3:08:14	he is
[3465] 3:08:17	um
[3466] 3:08:21	he is the second he's the next highest
[3467] 3:08:24	manifestation of the atin.
[3468] 3:08:26	The little gods come next. The minor
[3469] 3:08:29	deities are after.
[3470] 3:08:31	They're also manifestations of the atan.
[3471] 3:08:35	Like Anubis, he's a manifestation of
[3472] 3:08:37	Yatin.
[3473] 3:08:42	Uh, Darkway goes, "Slaves are Autin.
[3474] 3:08:45	Said and horse are both at animal dung
[3475] 3:08:48	is." Wait, what? Yeah. Yeah. That's
[3476] 3:08:51	pantheism for you.
[3477] 3:08:55	>> Yeah.
[3478] 3:09:04	A lot of a lot of pantheism is self
[3479] 3:09:06	worship. Yeah.
[3480] 3:09:13	>> Harris Stark goes, "Does David mean we
[3481] 3:09:14	should use exposition dumps of
[3482] 3:09:16	information in fiction?" No, he doesn't.
[3483] 3:09:18	Um,
[3484] 3:09:21	I try to avoid expedition exposition
[3485] 3:09:24	dumps. Info dumping is not good fiction.
[3486] 3:09:27	I try to give people as little as they
[3487] 3:09:30	need to get into the world. You should
[3488] 3:09:33	only give people enough information on
[3489] 3:09:36	your fiction to get them introduced to
[3490] 3:09:39	your world.
[3491] 3:09:42	And here's the here's the critical
[3492] 3:09:44	thing.
[3493] 3:09:45	People will are fine with an absence of
[3494] 3:09:49	information. They're fine with that.
[3495] 3:09:54	So, you don't give them too much.
[3496] 3:09:56	You just give them enough to orient
[3497] 3:10:00	themselves
[3498] 3:10:03	>> and then as the book progresses you
[3499] 3:10:06	weave it in. You weave the information
[3500] 3:10:10	naturally into the text.
[3501] 3:10:13	>> People want
[3502] 3:10:16	>> Yeah.
[3503] 3:10:17	>> You info dump at the beginning. Oh, well
[3504] 3:10:20	then I can skip to
[3505] 3:10:22	>> Yeah. People want to explore your world
[3506] 3:10:25	and it's cool that they want.
[3507] 3:10:28	Mama says info dumping is only fun when
[3508] 3:10:31	your co uh audience consents. Yeah, it
[3509] 3:10:35	is. Uh like here's one of the things. I
[3510] 3:10:38	mean I don't infodump but what I will do
[3511] 3:10:43	is
[3512] 3:10:46	little short one here near the beginning
[3513] 3:10:47	here so I don't give away too much.
[3514] 3:10:51	Okay,
[3515] 3:10:54	I will do these epilogues.
[3516] 3:10:59	I put a lot of the info, basically
[3517] 3:11:03	background information of my world in
[3518] 3:11:05	these epilogues. Now, here's the thing.
[3519] 3:11:09	Something like 60% of people don't read
[3520] 3:11:11	epilogues,
[3521] 3:11:13	okay? They ignore it. Okay? So, here's
[3522] 3:11:17	what I do. If I want to give them extra
[3523] 3:11:20	information about my world, put it in an
[3524] 3:11:23	epilogue.
[3525] 3:11:25	And that wayward,
[3526] 3:11:28	>> it's a reward for those who do read it.
[3527] 3:11:30	And if people don't read it, it's
[3528] 3:11:33	doesn't doesn't affect the story either.
[3529] 3:11:42	Uh mama goes, "What?" Yeah. 60% of
[3530] 3:11:45	people do not read the those those those
[3531] 3:11:48	epilogues. They just don't read them.
[3532] 3:11:54	Smile Mortimer. People don't read
[3533] 3:11:56	epilogues. Oh yeah. As a rule, they
[3534] 3:11:59	don't read epilogues.
[3535] 3:12:02	>> Only the most devoted readers read the
[3536] 3:12:04	epilogues.
[3537] 3:12:07	>> Everybody
[3538] 3:12:11	that idea just
[3539] 3:12:17	Mama goes, "Why wouldn't people read
[3540] 3:12:19	those? They don't think it's rewarding."
[3541] 3:12:23	Uh, they think it's an info dump. And
[3542] 3:12:25	sometimes it is an info dump.
[3543] 3:12:27	>> And a lot of
[3544] 3:12:29	>> And a lot Yeah. And as Mrs. Producer
[3545] 3:12:32	say, people a lot of authors don't put
[3546] 3:12:33	time and effort into them.
[3547] 3:12:35	>> I put put humorous stuff in them. I
[3548] 3:12:38	think I I love doing the epilogues
[3549] 3:12:40	because epilogues you can put some crazy
[3550] 3:12:43	stuff in there.
[3551] 3:12:48	Um I love putting like really sort of
[3552] 3:12:50	some of the really sort of crazy um like
[3553] 3:12:54	like the um one of my favorite epilogues
[3554] 3:12:57	was the um
[3555] 3:13:00	uh side effects warning for Instacath.
[3556] 3:13:08	the the the side effects warning for
[3557] 3:13:10	Instac are is priceless.
[3558] 3:13:14	And I and I got that idea off of the FDA
[3559] 3:13:16	warnings that they put you they put on
[3560] 3:13:19	the side of pharmaceuticals.
[3561] 3:13:30	Mile Mortimer says, "Uh, that's part of
[3562] 3:13:33	the book though." It is, but as a rule,
[3563] 3:13:36	people don't read it.
[3564] 3:13:39	Deduce said, "Epilogs are like the
[3565] 3:13:41	mid-credit scene in a movie." Yeah,
[3566] 3:13:43	sometimes that they read like that.
[3567] 3:13:47	Uh, Mama says, "In Doc's case, they're
[3568] 3:13:50	unmissable."
[3569] 3:13:52	I hope so. I hope so. I try to give him
[3570] 3:13:55	a reward for it.
[3571] 3:14:00	Mama says, "Yours are sometimes funny,
[3572] 3:14:03	sometimes informative, but always story
[3573] 3:14:05	driven." And that's what I try to do. I
[3574] 3:14:08	try to make it very story driven.
[3575] 3:14:26	Well, I I have encountered people
[3576] 3:14:30	um
[3577] 3:14:33	who have,
[3578] 3:14:35	you know, not put the effort into the
[3579] 3:14:37	epilogues
[3580] 3:14:40	and
[3581] 3:14:42	it doesn't give you a lot.
[3582] 3:14:46	Like I read a book recently. I read a
[3583] 3:14:48	novel recently that was heavy on on
[3584] 3:14:49	epilogues and I'm okay with that. Um
[3585] 3:14:53	but when I read them it was like well
[3586] 3:14:55	did you try here?
[3587] 3:14:58	I mean does this have anything to do
[3588] 3:15:00	with the story? Does this
[3589] 3:15:06	and you got to kind of go okay yeah I
[3590] 3:15:09	can see where some readers might skip
[3591] 3:15:10	this.
[3592] 3:15:13	Mama says, "The Instac was great. That
[3593] 3:15:16	was the soy food one." Oh, yeah.
[3594] 3:15:20	The the gelatinous protein one.
[3595] 3:15:28	Yeah. When you start hitting the the
[3596] 3:15:30	ones from the um transgenic species
[3597] 3:15:34	ones, that's going to get get
[3598] 3:15:36	interesting again, too.
[3599] 3:15:42	Okay.
[3600] 3:15:45	Uh, Bubble Trouble says, "Granted, it
[3601] 3:15:48	helps to know. It helps how the person
[3602] 3:15:50	gives me verbal info. If you write it
[3603] 3:15:52	all down in that info, all that info in
[3604] 3:15:56	huge blocks of paragraphs, I have a lot
[3605] 3:15:58	of trouble reading it for some reason."
[3606] 3:15:59	Everybody does.
[3607] 3:16:01	>> Everyone has trouble with that.
[3608] 3:16:03	>> That's one of the core things you have
[3609] 3:16:05	to think out before you start writing is
[3610] 3:16:10	How is this in?
[3611] 3:16:12	>> Yeah.
[3612] 3:16:14	>> I mean, book two, book one, goes into
[3613] 3:16:20	the center before he flies away and it's
[3614] 3:16:25	given that.
[3615] 3:16:26	>> Yeah,
[3616] 3:16:27	>> that's Yeah.
[3617] 3:16:32	Uh, Milo Mortimer says, "I love
[3618] 3:16:34	epilogues that feel like I'm reading a
[3619] 3:16:36	manual." Well, what I liked, uh, one of
[3620] 3:16:38	the things that I used, uh, frequently
[3621] 3:16:41	is,
[3622] 3:16:43	um, do I have it here? CIA guide.
[3623] 3:16:47	Where was this?
[3624] 3:16:49	Like a lot of these epilogues are based
[3625] 3:16:52	upon real books that exist.
[3626] 3:16:57	Like I got one entity here for the
[3627] 3:16:59	Sabies catalog,
[3628] 3:17:02	but there is what was it called? Um
[3629] 3:17:07	got Zen in the art of uh mechonoid uh
[3630] 3:17:11	mechanical maintenance.
[3631] 3:17:13	If you wereware ever aware of the uh
[3632] 3:17:15	what's called the Zen in the art of
[3633] 3:17:17	motorcycle repair, you you'd get the
[3634] 3:17:19	reference. Uh there's one epilogue here
[3635] 3:17:21	that I've used repeatedly, which is the
[3636] 3:17:24	Central Intelligence Agency, the
[3637] 3:17:26	Exoplanic Fat Booked, a factbook that's
[3638] 3:17:30	based on a real book called the Central
[3639] 3:17:33	Intelligence Agency, the World Fact
[3640] 3:17:36	Book. And that's a a real book that's
[3641] 3:17:39	produced by the CIA
[3642] 3:17:42	that tells you demographic information
[3643] 3:17:46	about every country in the world. Okay?
[3644] 3:17:49	It'll give you demographics, religion,
[3645] 3:17:52	geography. I mean, it's it is the
[3646] 3:17:55	definitive guide for
[3647] 3:17:59	every country in the world as far as
[3648] 3:18:01	it's as far as intelligence goes
[3649] 3:18:04	and they make this public.
[3650] 3:18:07	Um,
[3651] 3:18:09	you know, um, there's another, uh, one I
[3652] 3:18:11	referenced, which is Janes,
[3653] 3:18:14	uh, Jane's, uh, guide to, uh, was it
[3654] 3:18:18	starships and space stations. Well,
[3655] 3:18:21	there's a real James out there. There's
[3656] 3:18:24	a real James that does um
[3657] 3:18:28	stuff such as um, uh, specs for military
[3658] 3:18:33	craft. They'll do they do tanks and
[3659] 3:18:36	airplanes and battleships
[3660] 3:18:39	uh of every class. They'll even do specs
[3661] 3:18:42	on say missiles.
[3662] 3:18:45	Um Janes is um they do all sorts of of
[3663] 3:18:50	military hardware. They're a specialist
[3664] 3:18:53	in military hardware.
[3665] 3:18:58	Yeah. Um Andrew Grim goes James does
[3666] 3:19:01	aircraft books. They do a lot more than
[3667] 3:19:03	that. They'll do they'll do like
[3668] 3:19:04	battleships and frig and all that too.
[3669] 3:19:07	Yeah,
[3670] 3:19:09	they're they're um they're the source on
[3671] 3:19:13	say military hardware intelligence. So
[3672] 3:19:16	at least the declassified stuff.
[3673] 3:19:20	So, a lot of my epilogues are based on
[3674] 3:19:24	real books that exist,
[3675] 3:19:27	real things that exist that just have
[3676] 3:19:29	been tweaked
[3677] 3:19:31	for this particular universe.
[3678] 3:19:36	So, there's all that sort of information
[3679] 3:19:39	in our epilogues and we just sort of
