[0] 0:00	Heat. Heat.
[2967] 2:34:14	Uh want to thank Jack Ray for gifting
[2968] 2:34:16	the channel 50 ancient Egypt in the
[2969] 2:34:18	Bible memberships. Thank you so much for
[2970] 2:34:20	your support of the channel. We really
[2971] 2:34:22	really appreciate it.
[2972] 2:34:26	Robert Leair for $9.99. Hey, it worked.
[2973] 2:34:32	Okay.
[2974] 2:34:35	Uh, thank you very much. Appreciate
[2975] 2:34:37	that.
[2976] 2:34:43	Uh, JCON and JCON45 says, "Hi, Dr. Phil.
[2977] 2:34:48	Hi, JCON.
[2978] 2:34:50	I recently finished Genesis with my
[2979] 2:34:52	kids, with the kids at my church." Oh,
[2980] 2:34:54	fantastic. Fantastic.
[2981] 2:34:56	They were wondering if Joseph was
[2982] 2:34:58	mummified when he died in Genesis 50 26.
[2983] 2:35:01	Many thanks for all the work you and
[2984] 2:35:03	Mrs. Faulk can do. Well, thank you and
[2985] 2:35:06	thank you for recognizing the work of my
[2986] 2:35:08	producer as well. Uh she's the unsung
[2987] 2:35:11	hero here and she gets doesn't get
[2988] 2:35:13	nearly as much credit as she deserves.
[2989] 2:35:17	Okay. Um to answer your question is yes.
[2990] 2:35:21	Joseph was mummified too. Mummifi
[2991] 2:35:23	mummification was the standard
[2992] 2:35:26	um burial practice of the upper middle
[2993] 2:35:31	classes in Egypt. Okay, we know Jacob
[2994] 2:35:34	was mummified and we can just assume
[2995] 2:35:37	that uh Joseph would have been mummified
[2996] 2:35:39	too since he was in that class of being
[2997] 2:35:42	a vizier though he would have he would
[2998] 2:35:45	have gotten all the sort of the royal
[2999] 2:35:47	burial not the royal burial but the
[3000] 2:35:50	basically the upper class burials that
[3001] 2:35:52	you would expect of that period. So,
[3002] 2:35:57	um, thank you very much for that
[3003] 2:35:58	question and I hope that helped and it's
[3004] 2:36:00	good to hear that you're you're teaching
[3005] 2:36:02	kids at your church. I'm I'm so pleased
[3006] 2:36:05	to hear that. We need more of that.
[3007] 2:36:10	Okay. AJ Higgins, uh, composer for $5.
[3008] 2:36:13	Thank you for the super chat. What is
[3009] 2:36:15	the Egyptian context to the cup in
[3010] 2:36:18	Genesis 44:5?
[3011] 2:36:20	Ah, um, I am going to put up a picture.
[3012] 2:36:24	We'll read the text and we'll put up a
[3013] 2:36:26	picture and we'll show you exactly
[3014] 2:36:28	what's being talked about here cuz we we
[3015] 2:36:31	found one of these cups.
[3016] 2:36:35	Okay, this is I'll show you this cup in
[3017] 2:36:38	a moment here. So 44
[3018] 2:36:42	verse 5
[3019] 2:36:44	and it says
[3020] 2:36:46	uh Joseph speaking to his brothers is
[3021] 2:36:48	this not the one from which the my lord
[3022] 2:36:51	drinks which he deed uses for divination
[3023] 2:36:54	cup here you have you have done wrong in
[3024] 2:36:59	doing this. Okay.
[3025] 2:37:02	So, let's talk about this cup.
[3026] 2:37:06	And it says it's a cup in verse two. And
[3027] 2:37:08	put my cup, the silver cup, in the mouth
[3028] 2:37:11	of the sack of the youngest, and his
[3029] 2:37:13	money for the grain. And he did as
[3030] 2:37:16	Joseph told him. All right? So, this is
[3031] 2:37:18	silver cup. This is super expensive.
[3032] 2:37:21	This is a high high value item.
[3033] 2:37:25	Okay? because silver was considered to
[3034] 2:37:28	be at that time worth more than gold.
[3035] 2:37:32	Okay, so this is this is a crazy pricey
[3036] 2:37:35	item, but I'm going to show you an
[3037] 2:37:38	example of this and let me see if I
[3038] 2:37:39	hopefully I can find this quickly as I
[3039] 2:37:42	got a picture of this. Just take me a
[3040] 2:37:45	moment to hopefully pull it up.
[3041] 2:37:55	Okay. So,
[3042] 2:37:58	it's probably going to take a little
[3043] 2:37:59	time to get the squirrels running here.
[3044] 2:38:05	A long time to get the squirrels
[3045] 2:38:06	running.
[3046] 2:38:09	So, just bear with me for a moment and
[3047] 2:38:11	I'll show you an example of one of these
[3048] 2:38:13	cups.
[3049] 2:38:25	Someday I'll show you these cups.
[3050] 2:38:32	Okay. Uh, wow. Slow, slow, slow. All
[3051] 2:38:38	right.
[3052] 2:38:39	See if I can find the filter here. Okay.
[3053] 2:38:41	I need
[3054] 2:38:44	2019, I think it was.
[3055] 2:38:49	All right. Not. Uh, that's the one.
[3056] 2:38:52	Okay.
[3057] 2:38:58	Hopefully I will find it in just a
[3058] 2:39:00	second here and then I'll show you one
[3059] 2:39:01	of these cups
[3060] 2:39:16	and it's taking it sweet
[3061] 2:39:30	But it'll be worth it. It'll be worth it
[3062] 2:39:33	because I'll show you an actual
[3063] 2:39:36	divination up.
[3064] 2:40:04	It's really cool.
[3065] 2:40:40	There it is.
[3066] 2:40:45	Okay.
[3067] 2:40:49	Support.
[3068] 2:41:10	Get this up
[3069] 2:41:13	and you will have
[3070] 2:41:22	Oh, come on.
[3071] 2:41:39	Untitled export. That's correct.
[3072] 2:42:07	No, not that one.
[3073] 2:42:12	Why is it doing that?
[3074] 2:42:26	All right, here we go.
[3075] 2:42:35	All right.
[3076] 2:42:48	What?
[3077] 2:42:52	Wait for it. Wait for it. This will be
[3078] 2:42:53	worth it.
[3079] 2:43:07	And
[3080] 2:43:13	this is a real divination cup.
[3081] 2:43:17	Tomb of King Tut.
[3082] 2:43:21	Real McCoy.
[3083] 2:43:25	All right, there we go.
[3084] 2:43:29	There it is. Okay,
[3085] 2:43:32	that is
[3086] 2:43:34	Um, and it is actually
[3087] 2:43:38	it is actually quite large.
[3088] 2:43:41	Um,
[3089] 2:43:43	I'd say it's about
[3090] 2:43:47	11 12 in across.
[3091] 2:43:49	It's big. It's bigger than you would
[3092] 2:43:51	expect.
[3093] 2:43:53	Uh, it's made of alabaster
[3094] 2:43:57	and
[3095] 2:43:59	um, yeah, that's the real McCoy. That's
[3096] 2:44:01	That's a real devonation cut.
[3097] 2:44:07	Yeah.
[3098] 2:44:09	I think it
[3099] 2:44:11	was Was it worth the wait? I hope so.
[3100] 2:44:14	Um, yeah, it's And what they would do is
[3101] 2:44:17	they would pour either water or wine
[3102] 2:44:20	into this cup. They would peer into the
[3103] 2:44:23	cup and then they would see their the
[3104] 2:44:27	images of what they're supposed to see.
[3105] 2:44:29	Okay. So it is kind of like a crystal
[3106] 2:44:32	ball in that respect.
[3107] 2:44:34	But that is that is a genuine divination
[3108] 2:44:37	cup
[3109] 2:44:39	and it is found as I said in the this
[3110] 2:44:41	one was found in the tomb of King Tut.
[3111] 2:44:44	It was actually found in the passageway.
[3112] 2:44:46	So but this was this was the this is the
[3113] 2:44:50	context people would use this in these
[3114] 2:44:52	cups in Egypt to to do the divining to
[3115] 2:44:57	to consult the gods.
[3116] 2:45:04	So, so absolutely this was um this was a
[3117] 2:45:08	thing they did it. Um the one described
[3118] 2:45:12	in Genesis, Joseph's divination cup was
[3119] 2:45:15	silver. Okay. So, this is not no idea
[3120] 2:45:26	who would it be in the passage because
[3121] 2:45:27	it was it was taken by robbers, lutters,
[3122] 2:45:30	and just dropped. Uh there was some
[3123] 2:45:33	looting done of of King Tut's tomb very
[3124] 2:45:37	early on. Um and uh this was one of the
[3125] 2:45:40	items that had been dropped. Now, we
[3126] 2:45:41	don't know exactly what they stole
[3127] 2:45:44	because so much was in that tomb,
[3128] 2:45:48	but this was one of the items that they
[3129] 2:45:50	had taken and they had dropped in the
[3130] 2:45:52	passageway.
[3131] 2:45:56	So,
[3132] 2:45:59	BC didn't run what find Joseph's actual
[3133] 2:46:03	cup
[3134] 2:46:04	could be.
[3135] 2:46:07	Oh boy. Oh boy.
[3136] 2:46:12	So, there it is. A real divination cup
[3137] 2:46:14	from ancient Egypt. Uh, hope you found
[3138] 2:46:18	that interesting.
[3139] 2:46:21	Okay, that was fun.
[3140] 2:46:25	Uh, next super chat here is from
[3141] 2:46:27	followers of of the shepherd here for
[3142] 2:46:30	$2. Uh, thank you very much for the
[3143] 2:46:32	super chat. Thoughts on Inana and Jesus
[3144] 2:46:36	parallels? I think it's these sort of
[3145] 2:46:39	parallels when they're applied to Jesus
[3146] 2:46:41	are kind of dumb.
[3147] 2:46:43	I think they're dumb.
[3148] 2:46:45	Um
[3149] 2:46:47	I mean there are there are biblical
[3150] 2:46:48	parallels to the life of Jesus, no
[3151] 2:46:51	doubt. But Anana
[3152] 2:46:54	um I mean the whole idea of of the dead
[3153] 2:46:58	god rising again.
[3154] 2:47:00	[Music]
[3155] 2:47:02	Yeah, I'm not I'm not quite buying it.
[3156] 2:47:04	Uh it's too far. There's no prinquity
[3157] 2:47:07	here. That's that's probably the issue I
[3158] 2:47:09	have with this is if you're going to
[3159] 2:47:11	make a if you're going to make these
[3160] 2:47:14	sort of parallels
[3161] 2:47:16	and often these parallels are are sort
[3162] 2:47:18	of made with the with the inference that
[3163] 2:47:20	there's copying happening that there's
[3164] 2:47:23	plagiarism. Um
[3165] 2:47:27	there's you usually need some sort of
[3166] 2:47:30	propinquity.
[3167] 2:47:32	So there has to be actually a
[3168] 2:47:34	geographical or a temporal connection
[3169] 2:47:39	and there just isn't any temporal or
[3170] 2:47:41	geographical connection between Anana
[3171] 2:47:44	and and Jesus.
[3172] 2:47:47	So
[3173] 2:47:48	there needs to be more propinquity as BC
[3174] 2:47:51	says needs more propquity.
[3175] 2:47:56	Yeah, absolutely.
[3176] 2:47:58	No propquity, no connection.
[3177] 2:48:02	Yeah.
[3178] 2:48:07	Oh yeah. Yeah. In in the Yeah. In the
[3179] 2:48:08	case of Anana, you're you're talking uh
[3180] 2:48:10	agricultural cycle as as my producer
[3181] 2:48:13	just stated, you know, she said, you
[3182] 2:48:15	know, this is this idea of God's dying
[3183] 2:48:18	and rebuilding, you know, that whole
[3184] 2:48:21	that whole agricultural cycle that you
[3185] 2:48:23	find over and over over again. And Jesus
[3186] 2:48:26	is not is not recapitulating the
[3187] 2:48:28	agricultural cycle. Not at all. you
[3188] 2:48:31	know, so
[3189] 2:48:33	no, he's defeating death and sin once
[3190] 2:48:35	for all. That's that's a whole different
[3191] 2:48:38	kettle of fish than what you find Anana
[3192] 2:48:40	doing. So,
[3193] 2:48:44	so yeah, I I'm not buying it. No, just
[3194] 2:48:46	not buying it.
[3195] 2:48:49	And it's not that I don't I I'm opposed
[3196] 2:48:51	to there being parallels with Jesus. I
[3197] 2:48:53	think there could be. I think that's
[3198] 2:48:54	that's possible.
[3199] 2:48:56	Yeah, there's a lot of of parallels.
[3200] 2:48:58	There's a lot of counterfeits. a lot of
[3201] 2:49:00	reasons why parallels exist. You know,
[3202] 2:49:03	there's not just one kind of parallel.
[3203] 2:49:06	You know, it's not just the Well, he
[3204] 2:49:08	they plagiarized it. No, no, that's
[3205] 2:49:10	that's that's a that's a stupid
[3206] 2:49:13	oversimplistic way of looking at it.
[3207] 2:49:18	AJ Higgins
[3208] 2:49:20	says, "Would the first century Gileian
[3209] 2:49:22	even know who Anana is?" No. No, they
[3210] 2:49:25	wouldn't.
[3211] 2:49:31	Yeah, Jonathan Walker and he resurrected
[3212] 2:49:34	in the land of the living. Yeah, though
[3213] 2:49:35	that's a problem with a lot of these is
[3214] 2:49:38	these these sort of parallels, you know,
[3215] 2:49:40	have people resurrecting into the realm
[3216] 2:49:43	of the dead.
[3217] 2:49:45	Like what
[3218] 2:49:47	I mean the that's just reaching your
[3219] 2:49:49	destination, not resurrecting. I mean
[3220] 2:49:53	this is one of the things when I when I
[3221] 2:49:54	hear people talk about the compar
[3222] 2:49:56	supposed parallels
[3223] 2:49:58	between Osiris and and and Jesus, they
[3224] 2:50:02	always they always point to the Oh, he's
[3225] 2:50:04	resurrecting.
[3226] 2:50:05	Yeah. Osiris is resurrected as God of
[3227] 2:50:08	the dead in the underworld,
[3228] 2:50:12	not the land of the living ever.
[3229] 2:50:16	Okay.
[3230] 2:50:19	Mama says here, um,
[3231] 2:50:25	let's get this up here. Instead of being
[3232] 2:50:28	dead dead, he was alive. Alive. Yeah.
[3233] 2:50:31	Yeah.
[3234] 2:50:34	Jonathan Walker. Oops. Uh, afterlife is
[3235] 2:50:37	still being alive, but not along in the
[3236] 2:50:39	living. Yep.
[3237] 2:50:41	Just by Janice. Did I hear that right?
[3238] 2:50:44	Laugh out loud. Oh, it gets crazier. It
[3239] 2:50:47	gets even crazier than that. But this is
[3240] 2:50:49	a PG-13 show. We won't go over the whole
[3241] 2:50:52	weekend at Bernie's thing. Okay,
[3242] 2:50:57	that just gets nuts.
[3243] 2:51:02	If you if you've watched Weekend at
[3244] 2:51:04	Bernie's, you understand the whole Cyrus
[3245] 2:51:07	myth in a nutshell.
[3246] 2:51:11	That's all we're going to say about it.
[3247] 2:51:14	Moving on.
[3248] 2:51:16	Moving on here.
[3249] 2:51:21	Okay.
[3250] 2:51:23	Uh, I want to thank Matthew Herel for
[3251] 2:51:25	that 99 cent super chat, that super
[3252] 2:51:27	sticker. Really appreciate your support
[3253] 2:51:29	of the channel. Thank you so very much
[3254] 2:51:31	for keeping us going. We really
[3255] 2:51:34	appreciate it.
[3256] 2:51:41	I think Nest super chat here is um is a
[3257] 2:51:43	member question here from Mama and she
[3258] 2:51:45	goes, "Found it. 1 John 3:112.
[3259] 2:51:48	It was evil versus righteous regarding
[3260] 2:51:50	Cain versus Abel. Absolutely. Let's look
[3261] 2:51:53	at that just that passage here just to
[3262] 2:51:56	just for completeness here.
[3263] 2:52:00	John
[3264] 2:52:02	chapter 3
[3265] 2:52:05	11 to 12.
[3266] 2:52:07	For this is the message we we have heard
[3267] 2:52:09	from the beginning that we should love
[3268] 2:52:11	one another. Not as Cain who is the evil
[3269] 2:52:14	one and slew his brother. And for what
[3270] 2:52:17	reason did he slay him? Because his
[3271] 2:52:19	deeds were evil and his brothers were
[3272] 2:52:21	righteous. There you have it. Yeah. And
[3273] 2:52:23	that's all the interpretation you need
[3274] 2:52:25	of the Cain and Abel story. Okay.
[3275] 2:52:28	Anything else I think goes beyond the
[3276] 2:52:31	biblical text here and goes into the uh
[3277] 2:52:34	area of u ice Jesus. All right. So,
[3278] 2:52:38	thank you for that comment. Really
[3279] 2:52:39	appreciate it.
[3280] 2:52:45	Okay. Uh,
[3281] 2:52:48	Gandalf the base for $9.99. Thank you
[3282] 2:52:50	very much for the super chat. Ooh, mama
[3283] 2:52:52	says, "Ke, my Bible opened right up to
[3284] 2:52:55	that page because it was right where I
[3285] 2:52:57	had been last had last been had last
[3286] 2:53:01	been reading."
[3287] 2:53:03	Not a coincidence. Not a coincidence.
[3288] 2:53:11	Okay. Gandal the base says, "So, I was
[3289] 2:53:13	at my first uh Southern Baptist
[3290] 2:53:15	Convention annual meeting last week as a
[3291] 2:53:18	pastor." Well, interesting. That was
[3292] 2:53:21	interesting to say the least. Well, I
[3293] 2:53:23	thought that was interesting all on its
[3294] 2:53:25	own.
[3295] 2:53:27	Do you have an experience with Baptists?
[3296] 2:53:30	We seem so fun. Yeah. Yeah, I have
[3297] 2:53:33	actually had some experience with
[3298] 2:53:34	Baptists and I agree. They they can be
[3299] 2:53:36	very fun.
[3300] 2:53:38	Of course, they also can be very
[3301] 2:53:39	restrictive, too. A lot of them don't
[3302] 2:53:42	like the
[3303] 2:53:44	drinking, dancing, and gambling. Okay,
[3304] 2:53:48	I'm not a gambler, but um
[3305] 2:53:51	you know,
[3306] 2:53:55	they can be they can be a very they can
[3307] 2:53:57	sometimes be bit legalistic. Um, as I
[3308] 2:54:00	said, particularly regarding um the
[3309] 2:54:01	consumption of alcohol and and dancing,
